call_tx_hash,call_block_number,gas_price,tokens,clearingPrices,trades
0x38ce975fea0a07d84dbb2517429dfc4d9abaccf4d605c44953148abcf2c036fb,20842548,27289632668,[0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f 0x6b175474e89094c44da98b954eedeac495271d0f 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xec9333e7dadeebf82d290d6cb12e66cc30ce46b0 0xed1167b6dc64e8a366db86f2e952a482d0981ebd 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xec9333e7dadeebf82d290d6cb12e66cc30ce46b0 0xed1167b6dc64e8a366db86f2e952a482d0981ebd 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0x6b175474e89094c44da98b954eedeac495271d0f 0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f],[1055684625270901309440 1053580960698050281472 1055447308328262567293028220796928 2759435090076003018473472 1000000000000000000 69121147849782616064 2734564308468835707087409 1000000000000000000 1622975314 24911184419516720873472 988426941910358060320 1000000000000000000000],"[{""sellTokenIndex"":6,""buyTokenIndex"":7,""receiver"":""0xcc654956cdcd72eed5629bb7edfd03048727f6f7"",""sellAmount"":1000000000000000000,""buyAmount"":2693719047397258277027684,""validTo"":4294967295,""appData"":""0x40cd9ffdf5729f4c4825e01aa5ed5b7bec18ffea338f62e7a591d0551ae888e1"",""feeAmount"":0,""flags"":64,""executedAmount"":1000000000000000000,""signature"":""0x40a50cf069e992aa4536211b23f286ef8875218740a50cf069e992aa4536211b23f286ef88752187""} {""sellTokenIndex"":8,""buyTokenIndex"":9,""receiver"":""0xee2826453a4fd5afeb7ceffeef3ffa2320081268"",""sellAmount"":146470255974508541164300,""buyAmount"":9520566638,""validTo"":1729531699,""appData"":""0x5c15afad771ff6aa7f8d884957934b8a3b33b6015db0631f88764ba607e9ee44"",""feeAmount"":0,""flags"":2,""executedAmount"":24911184419516720873472,""signature"":""0xe723ecd53060c6e006cdda892e646be98fbf3b741b69173acfddcd8a46eeca44315f1e2cb49cf1b457947d6f421d780d505ced063d535c7fd32a93e0057b75901c""} {""sellTokenIndex"":10,""buyTokenIndex"":11,""receiver"":""0x7fe4b2632f5ae6d930677d662af26bc0a06672b3"",""sellAmount"":1000000000000000000000,""buyAmount"":983485379256842035197,""validTo"":1727448730,""appData"":""0x59283c496194129beab62606491f0e513d320090ce391bbf7e40dc3513fa0fa8"",""feeAmount"":0,""flags"":0,""executedAmount"":1000000000000000000000,""signature"":""0x07a19cf1039cb671255ca71a54be72c70caa1749659ac847e4966e018bad9f3119b3e0319d7ba4532ba3ad8efac162f802b62b6c0066efe972b0b0a3dd7e3d8a1c""}]"
0xd610725819122d9711db01722a8d7984e5ef2322e95a4634eb34b2c0290c5b18,20842546,24664477181,[0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xd31a59c85ae9d8edefec411d448f90841571b89c 0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xd31a59c85ae9d8edefec411d448f90841571b89c],[1172711353499406505 6829338777232733632798594095 18446744073709551616 1094820477505773911345527925 19063891392032137019 300000900000000000000 124576626975 20000000000],"[{""sellTokenIndex"":4,""buyTokenIndex"":5,""receiver"":""0xf9d7adfb5bc41283d67db9d71add65162e242f62"",""sellAmount"":300000900000000000000,""buyAmount"":19007031224669264126,""validTo"":1727448862,""appData"":""0xb10ef3b101db9612af0137a8126498c9540e0bf3cd4e6a57d556a1f752475bb1"",""feeAmount"":0,""flags"":0,""executedAmount"":300000900000000000000,""signature"":""0x61cb21104d28f71aea6c67384fdf5cc61f55712e921dc3c5a2c738b00ae7dfff6fafda90143c0919b326724266f9ec99c490a9e29e9131ff12ca014c7bab57741c""} {""sellTokenIndex"":6,""buyTokenIndex"":7,""receiver"":""0x370895ed93e8fbece684257f0dc2ad6639b56d80"",""sellAmount"":20000000000,""buyAmount"":124125722471,""validTo"":1727448875,""appData"":""0xf249b3db926aa5b5a1b18f3fec86b9cc99b9a8a99ad7e8034242d2838ae97422"",""feeAmount"":0,""flags"":0,""executedAmount"":20000000000,""signature"":""0xd74f8aecb2fc5bbf5271efd91c0febdf76cde75bda32d6cb6ac67800d914dcd1495c0ec177dd5c33434a84fc0a64765c0868c61947a30bf2ed54dcbddcf3fa921c""}]"
0x7748c7f01a36f872ebc7bfd5b7df22a90672973b281ebc4b18315424fd756fda,20842539,25743939759,[0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc00e94cb662c3520282e6f5717214004a7f26888 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee 0xf19308f923582a6f7c465e5ce7a9dc1bec6665b1 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xf19308f923582a6f7c465e5ce7a9dc1bec6665b1 0xc00e94cb662c3520282e6f5717214004a7f26888 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48],[367808257314614738132525505234 18446744073709551616 988420685294508666597 988420685294508666597 234818778660 2294535853641406865 6186278536 556854407484470443526849777 136926319701210831 100240413096 2000000000000000000000],"[{""sellTokenIndex"":5,""buyTokenIndex"":6,""receiver"":""0x31b6020cef40b72d1e53562229c1f9200d00cc12"",""sellAmount"":6186278536,""buyAmount"":2288357405961350533,""validTo"":1727448827,""appData"":""0x71a155fce0334e246225b90bf0938d8b83974fa0eb7b8734389f87c27aa734b9"",""feeAmount"":0,""flags"":0,""executedAmount"":6186278536,""signature"":""0x64ca75f43db43c8b86b2f3bc8dea4c9b99f29d91c9d15c8fcf0b1b142367e4ec7932cbd405c675446fddd05855379bddb259ee6a4cefbafb196388a480be04501b""} {""sellTokenIndex"":7,""buyTokenIndex"":8,""receiver"":""0x00ee50917d37d21bc7c97760bc34a28c7d209d16"",""sellAmount"":136926319701210831,""buyAmount"":549843623515026720540035029,""validTo"":4294967295,""appData"":""0x40cd9ffdf5729f4c4825e01aa5ed5b7bec18ffea338f62e7a591d0551ae888e1"",""feeAmount"":0,""flags"":64,""executedAmount"":136926319701210831,""signature"":""0x40a50cf069e992aa4536211b23f286ef8875218740a50cf069e992aa4536211b23f286ef88752187""} {""sellTokenIndex"":9,""buyTokenIndex"":10,""receiver"":""0x6e57181d6b4b7c138a6f956ad16daf4f27fc5e04"",""sellAmount"":2000000000000000000000,""buyAmount"":100200000000,""validTo"":1728048470,""appData"":""0x5c15afad771ff6aa7f8d884957934b8a3b33b6015db0631f88764ba607e9ee44"",""feeAmount"":0,""flags"":2,""executedAmount"":2000000000000000000000,""signature"":""0x034b4a1a814a23e5e87e88cf813f8dbe15c728fbf2a1c9243dbe489d7781badc741d194e85e5cf3004e0ad5bf13151ef4cdb689076a0a3a5b3ce14064c63ccc21c""}]"
0x7ab91a33fa3d4292e8604889a594829fadd7df996963eb7540093a1b8abbf1f4,20842534,26226306647,[0x710287d1d39dcf62094a83ebb3e736e79400068a 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xd31a59c85ae9d8edefec411d448f90841571b89c 0x710287d1d39dcf62094a83ebb3e736e79400068a 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xd31a59c85ae9d8edefec411d448f90841571b89c 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48],[1000000000000000000 24732859971977904870369328755619 66394802808244935307628 3952859109650633796659116870308 3760390033876833914 250000996054818221445026 124981784723 20000000000 4619968050 1720993481386459904],"[{""sellTokenIndex"":4,""buyTokenIndex"":5,""receiver"":""0xca03664c4427d22fdbcbe09e28b805d859589cb0"",""sellAmount"":250000996054818221445026,""buyAmount"":3742365135390968537,""validTo"":1727448764,""appData"":""0x71a155fce0334e246225b90bf0938d8b83974fa0eb7b8734389f87c27aa734b9"",""feeAmount"":0,""flags"":0,""executedAmount"":250000996054818221445026,""signature"":""0x6802da493117b868b3af21dfe8bc517e7b78fb1539259c2f7dc24a236fb0e8e25df0c87bcb5dfe115850960d2b27a9758a4e1bd0948dae89bfb188f4e9c4076b1c""} {""sellTokenIndex"":6,""buyTokenIndex"":7,""receiver"":""0x370895ed93e8fbece684257f0dc2ad6639b56d80"",""sellAmount"":20000000000,""buyAmount"":124929062342,""validTo"":1727448718,""appData"":""0xf249b3db926aa5b5a1b18f3fec86b9cc99b9a8a99ad7e8034242d2838ae97422"",""feeAmount"":0,""flags"":0,""executedAmount"":20000000000,""signature"":""0xb4816f96994f72e6838a1ef55c540431098eafc8612955443ca29f1a319b998718728b5dcf162e770c9788c07dca415b7309e1f4cd4386543bed799027ee93971b""} {""sellTokenIndex"":8,""buyTokenIndex"":9,""receiver"":""0x0000000000000000000000000000000000000000"",""sellAmount"":1720993481386459904,""buyAmount"":4602600614,""validTo"":1727447219,""appData"":""0x362e5182440b52aa8fffe70a251550fbbcbca424740fe5a14f59bf0c1b06fe1d"",""feeAmount"":0,""flags"":64,""executedAmount"":1720993481386459904,""signature"":""0xf08d4dea369c456d26a3168ff0024b904f2d8b91000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000017e23273fecd83000000000000000000000000000000000000000000000000000000000112561ca60000000000000000000000000000000000000000000000000000000066f6c0b3362e5182440b52aa8fffe70a251550fbbcbca424740fe5a14f59bf0c1b06fe1d0000000000000000000000000000000000000000000000000000000000000000f3b277728b3fee749481eb3e0b3b48980dbbab78658fc419025cb16eee34677500000000000000000000000000000000000000000000000000000000000000005a28e9363bb942b639270062aa6bb295f434bcdfc42c97267bf003f272060dc95a28e9363bb942b639270062aa6bb295f434bcdfc42c97267bf003f272060dc9""}]"
0x72c571112b5362469e1fe087cda49b3be0e7d611f31f1f6ceeafb0f39443ac2c,20842520,22872172765,[0x18084fba666a33d37592fa2633fd49a74dd93a88 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599 0x18084fba666a33d37592fa2633fd49a74dd93a88 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48],[500000000000000000 4993488347600482048000000000 7608802344947424872628224 20325635518412928 4993216372264141641 500000000 6131834961 2300000000000000000],"[{""sellTokenIndex"":4,""buyTokenIndex"":5,""receiver"":""0x6760ff558c1db2231eb2cf1d16de05b01231193e"",""sellAmount"":500000000,""buyAmount"":4990699924556026950,""validTo"":1727446959,""appData"":""0xba38be1c9fca4f3a543ab5c121c61dd3b457e8ec289b0615515b7ffd240c5607"",""feeAmount"":0,""flags"":0,""executedAmount"":500000000,""signature"":""0x36e247615b041436c302e322ff49831af43b88659a38e07a8f96385699fbb54c755042aaa9c0f0d44ae95e48037e4f60da9d450fd38343f1b2a142336638d0881b""} {""sellTokenIndex"":6,""buyTokenIndex"":7,""receiver"":""0xb0b58d8d083e9c19e2fb6ddb083310ad5d5294dc"",""sellAmount"":2300000000000000000,""buyAmount"":6010097412,""validTo"":4294967295,""appData"":""0x9be4c2cfb1482d51804fd6b9de5d4266eaaceeb7f1d4ac610bdb4359a594ba95"",""feeAmount"":0,""flags"":64,""executedAmount"":2300000000000000000,""signature"":""0x40a50cf069e992aa4536211b23f286ef8875218740a50cf069e992aa4536211b23f286ef88752187""}]"
0x3a82da6416f53a5442a664cf292a420c00a7579e96f7a6e0012020e2d5e00a1f,20842510,24967807190,[0x6b175474e89094c44da98b954eedeac495271d0f 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xae78736cd615f374d3085123a210448e74fc6393 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xf19308f923582a6f7c465e5ce7a9dc1bec6665b1 0x6b175474e89094c44da98b954eedeac495271d0f 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xae78736cd615f374d3085123a210448e74fc6393 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xf19308f923582a6f7c465e5ce7a9dc1bec6665b1],[1000000000000000000 999999193312617358208658395887 2981763159983993712434 4190892488183838000379504663 1000000000000000000 140989689684 141000000000000000000000 8000000000 2688893790049241116 358738349787333024330164454 90000000000000000],"[{""sellTokenIndex"":5,""buyTokenIndex"":6,""receiver"":""0x7fe4b2632f5ae6d930677d662af26bc0a06672b3"",""sellAmount"":141000000000000000000000,""buyAmount"":140849368006,""validTo"":1727448438,""appData"":""0x59283c496194129beab62606491f0e513d320090ce391bbf7e40dc3513fa0fa8"",""feeAmount"":0,""flags"":0,""executedAmount"":141000000000000000000000,""signature"":""0x2ff3e84693e8d51d92f78981b88e7f19856a76a95d8a84d14462301d6bcdc8f5128c060598d19f9f5f2aeef6cac773a12d0a44b824a651ce19fdf160b1e9262b1c""} {""sellTokenIndex"":7,""buyTokenIndex"":8,""receiver"":""0x78168a8a87796de79b3fc74663d627714d335c77"",""sellAmount"":2692164075222353062,""buyAmount"":8000000000,""validTo"":1727448461,""appData"":""0x5a010a30718ead984b54790f60c2c547a4b89db4a81e44b89fd431cc937a06db"",""feeAmount"":0,""flags"":1,""executedAmount"":8000000000,""signature"":""0xb2a6b66f788632f7b2f54fb4918c549cdf9c2d6cb4e7d47b5b3af40433ce797f77d2512be521c5a6e7985d4a51dda83079808ec529ec3464418d4ae1ce3f25a31c""} {""sellTokenIndex"":9,""buyTokenIndex"":10,""receiver"":""0xf09a7dab2a4fcdb3f41cf2dd51ed32a7b6fb2252"",""sellAmount"":90000000000000000,""buyAmount"":357707139895303242093775172,""validTo"":4294967295,""appData"":""0x40cd9ffdf5729f4c4825e01aa5ed5b7bec18ffea338f62e7a591d0551ae888e1"",""feeAmount"":0,""flags"":64,""executedAmount"":90000000000000000,""signature"":""0x40a50cf069e992aa4536211b23f286ef8875218740a50cf069e992aa4536211b23f286ef88752187""}]"
0x29ff8888432ac34d35d735175290e5dd25fa28cde3118e20fe71e0987eae1177,20842504,24345289017,[0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xaea46a60368a7bd060eec7df8cba43b7ef41ad85 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xdef1ca1fb7fbcdc777520aa7f396b4e015f497ab 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xaea46a60368a7bd060eec7df8cba43b7ef41ad85 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xdef1ca1fb7fbcdc777520aa7f396b4e015f497ab],[303780985946114192720927916032 500000000000000000 807458488750941143040 89219416394591168 798740119761551048748 500000000000000000 7429581359704290568754 2200000000],"[{""sellTokenIndex"":4,""buyTokenIndex"":5,""receiver"":""0x251384107fcaa63b45e15b08804af40db90a922e"",""sellAmount"":500000000000000000,""buyAmount"":784654958796848472518,""validTo"":4294967295,""appData"":""0x40cd9ffdf5729f4c4825e01aa5ed5b7bec18ffea338f62e7a591d0551ae888e1"",""feeAmount"":0,""flags"":64,""executedAmount"":500000000000000000,""signature"":""0x40a50cf069e992aa4536211b23f286ef8875218740a50cf069e992aa4536211b23f286ef88752187""} {""sellTokenIndex"":6,""buyTokenIndex"":7,""receiver"":""0x128650a6cf121e490e6e3da6cf70aefeef46dc14"",""sellAmount"":2200000000,""buyAmount"":7360643963466096518615,""validTo"":1727448320,""appData"":""0xeddc064e30744e6b9fc48cbf957abf769d93af50b07dfb7433716903470e9e9f"",""feeAmount"":0,""flags"":0,""executedAmount"":2200000000,""signature"":""0x5ba3dc4d19cdac7237c2dafea3daa37282521c3a4469c604057c819da09a57af04a04095ee039f7e0b011cbf4248ca1af50bc379bceac724644fec343f0d228e1c""}]"
0xb63483e4eb331b1475a80c594d83524a316dc17fa0c1125c4505ce128a369a26,20842479,24742315967,[0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2],[3735232874593773216 9964452107 3735232874593773216 10000000000],"[{""sellTokenIndex"":2,""buyTokenIndex"":3,""receiver"":""0xa0b23e0f09b70828574eb5c0e9ab4d95d929df47"",""sellAmount"":10000000000,""buyAmount"":3734607607620223402,""validTo"":1727448113,""appData"":""0x49ef2624996389aa2969212e43f6700e25469d78c9af4e6d715fd717b4fa5e00"",""feeAmount"":0,""flags"":0,""executedAmount"":10000000000,""signature"":""0x4553dcb388578f8202352ac3e5aed9f64a46ecfd57b799f4eab98d6f4f15353e2825a3e5bca2f9daba0d614a960a08a28e680ba073621867912b15a094f3493f1c""}]"
0x5ba07a52f892b38a8ffd5102cbf912c52c1d7fcafd5414fe2cc8421e5827a5bc,20842476,23864077552,[0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48],[374408384257362271289873441 1000000000000000000 2566822193 963697568971059959],"[{""sellTokenIndex"":2,""buyTokenIndex"":3,""receiver"":""0x0000000000000000000000000000000000000000"",""sellAmount"":963697568971059959,""buyAmount"":2562529463,""validTo"":1727446470,""appData"":""0x362e5182440b52aa8fffe70a251550fbbcbca424740fe5a14f59bf0c1b06fe1d"",""feeAmount"":0,""flags"":64,""executedAmount"":963697568971059959,""signature"":""0xf08d4dea369c456d26a3168ff0024b904f2d8b91000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb4800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000d5fbdd5456d72f70000000000000000000000000000000000000000000000000000000098bd18b70000000000000000000000000000000000000000000000000000000066f6bdc6362e5182440b52aa8fffe70a251550fbbcbca424740fe5a14f59bf0c1b06fe1d0000000000000000000000000000000000000000000000000000000000000000f3b277728b3fee749481eb3e0b3b48980dbbab78658fc419025cb16eee34677500000000000000000000000000000000000000000000000000000000000000005a28e9363bb942b639270062aa6bb295f434bcdfc42c97267bf003f272060dc95a28e9363bb942b639270062aa6bb295f434bcdfc42c97267bf003f272060dc9""}]"
0x066f8355962b89eada7d134bfcd955391befc8fb471bf51fd98795d2bd4074a4,20842456,23357238949,[0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee 0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee],[18446744073709551616 108541275889577153764237750543 288893706469298896455 288893706469298896455 19148781184655627735 300000800000000000000 7616474810440820840 20290038430],"[{""sellTokenIndex"":4,""buyTokenIndex"":5,""receiver"":""0xf9d7adfb5bc41283d67db9d71add65162e242f62"",""sellAmount"":300000800000000000000,""buyAmount"":19091563210463307831,""validTo"":1727447759,""appData"":""0xb10ef3b101db9612af0137a8126498c9540e0bf3cd4e6a57d556a1f752475bb1"",""feeAmount"":0,""flags"":0,""executedAmount"":300000800000000000000,""signature"":""0xb9da6fe8e69b8357d1f4affee6d3e07656666da7751fc012a8f2d53c423b028161a5b99839ad1d4b2ef7abf7784cb87315af6c5314e9c887dbaa10dd682efe1a1c""} {""sellTokenIndex"":6,""buyTokenIndex"":7,""receiver"":""0x9eab2223d84060e212354bfa620bf687b6e9ae20"",""sellAmount"":20290038430,""buyAmount"":7610267493784999569,""validTo"":1727447827,""appData"":""0xf0ce768342792e0a173337162aeb470b72459686642afad3d0d51b00ad493411"",""feeAmount"":0,""flags"":0,""executedAmount"":20290038430,""signature"":""0xa50efd278be8b62a9f5863b6b194505bb23e3e12812906f58b0cbaeaae5f32754e972ff050f553c5a34ebcc10485373497ec8062b4354efdcd93c9ec7bb731321c""}]"
0xbbe9b8b97ea12b280b027117b8464ec5a6db437f21d4ce071d04884024e7bf9d,20842439,21182847813,[0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xbe0ed4138121ecfc5c0e56b40517da27e6c5226b 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xbe0ed4138121ecfc5c0e56b40517da27e6c5226b 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48],[47645014930483484610093 278861418488923963838957647280431 18446744073709551616 744042722060948437954527 19204092036930794704 300000100000000000000 22325753459 337982356956768955793408],"[{""sellTokenIndex"":4,""buyTokenIndex"":5,""receiver"":""0xf9d7adfb5bc41283d67db9d71add65162e242f62"",""sellAmount"":300000100000000000000,""buyAmount"":19146491797020598131,""validTo"":1727447628,""appData"":""0xb10ef3b101db9612af0137a8126498c9540e0bf3cd4e6a57d556a1f752475bb1"",""feeAmount"":0,""flags"":0,""executedAmount"":300000100000000000000,""signature"":""0x78df83113adcfbaf5931308412e9f9568cbba05e980a322c5b6066253d9ae3581062f56f4b9613461079c1e153502c219fb1d0cf4170c54d17ec8b56028e16201b""} {""sellTokenIndex"":6,""buyTokenIndex"":7,""receiver"":""0x3e9dcbe355af8893aed161d0fb6ec4f9f553a6dc"",""sellAmount"":1000000000000000000000000,""buyAmount"":66000000000,""validTo"":1730021469,""appData"":""0xeff35d876111665d06b82f333c6d81a41f5e036be61bff5d773db91237621ab9"",""feeAmount"":0,""flags"":2,""executedAmount"":337982356956768955793408,""signature"":""0x25453832d65a3fe8653f302ffe61633ace39e5c4c39d93c9a581fbcb7a346e9c743b4b807dbc720ef5ba4f3531b9b793b760c83e82d21f444ed50f6d193b62071b""}]"
0x88701af93e29b63f954bd26c21fc1bf0aa924e66d8620b936c3b0ad83f6645c1,20842433,24638951606,[0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2],[4505011473632896000 11988867118 4504900760499415853 12000000000],"[{""sellTokenIndex"":2,""buyTokenIndex"":3,""receiver"":""0xa0b23e0f09b70828574eb5c0e9ab4d95d929df47"",""sellAmount"":12000000000,""buyAmount"":4502087172768322949,""validTo"":1727447467,""appData"":""0x49ef2624996389aa2969212e43f6700e25469d78c9af4e6d715fd717b4fa5e00"",""feeAmount"":0,""flags"":0,""executedAmount"":12000000000,""signature"":""0xc404806d97d7686abbd0a852037975a96e4c866c6796c4d4f75ab1778ef2b56439f6e8471930c5b5f2e2bd38fe09f73a485957ef65480f5d9fcbb01c992967b11b""}]"
0x1f310dea47e71a3f1c933aede0b0bbea39e6e9f92a223c3123b80390d95ac85f,20842381,20327283733,[0x710287d1d39dcf62094a83ebb3e736e79400068a 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee 0x710287d1d39dcf62094a83ebb3e736e79400068a 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2],[18446744073709551616 431163684252579350965886739406900 1141465351659759303944645 1141465351659759303944645 3889955681720179469 10315620000 4036275340489848888 250000000000000000000000],"[{""sellTokenIndex"":4,""buyTokenIndex"":5,""receiver"":""0x8ac6a89a3484b372acf4f0de03646c8b2a962911"",""sellAmount"":10315620000,""buyAmount"":3869691323291225436,""validTo"":1727446927,""appData"":""0xa517cb7620afde39bad1ba35d81e31fd9dc181d82d983482c8dcae31b0901cd2"",""feeAmount"":0,""flags"":0,""executedAmount"":10315620000,""signature"":""0xa947fd4f0f3c4cc03d9415e093e8e99c38d9e950a088ea7afca065d403f7ee8a3b3bf62f0ea5cf5cee4338c256a1e668c854e21d02bb37d7fd6accb86c38bb501b""} {""sellTokenIndex"":6,""buyTokenIndex"":7,""receiver"":""0xca03664c4427d22fdbcbe09e28b805d859589cb0"",""sellAmount"":250000000000000000000000,""buyAmount"":4016241798963466451,""validTo"":1727446929,""appData"":""0x71a155fce0334e246225b90bf0938d8b83974fa0eb7b8734389f87c27aa734b9"",""feeAmount"":0,""flags"":0,""executedAmount"":250000000000000000000000,""signature"":""0xf567141a1248cdc6f0ad8ba18865906e12ce86da03a20e5df19ee6c2577a12331d0fb2ac4c82861303ef295901152814f0b999086ed4693a4661b9aba218b4661c""}]"
